Main_Title,Sub_Title,Venue,Fees,Date
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Barcelona - Spain,"$ 5,950",05 - 09 Oct 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",23 - 27 Mar 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",30 Nov - 04 Dec 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Riyadh - Saudi Arabia,"$ 5,950",20 - 24 Apr 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,London - UK,"$ 5,950",04 - 08 May 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,London - UK,"$ 5,950",17 - 21 Aug 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Online,"$ 3,950",06 - 10 Jul 2026
International Freight Management,Optimising Value for Transportation,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
International Freight Management,Optimising Value for Transportation,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
International Freight Management,Optimising Value for Transportation,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
International Freight Management,Optimising Value for Transportation,Online,"$ 3,950",02 - 06 Nov 2025
International Freight Management,Optimising Value for Transportation,Online,"$ 3,950",07 - 11 Dec 2025
International Freight Management,Optimising Value for Transportation,Online,"$ 3,950",02 - 06 Nov 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",24 - 28 Nov 2025
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",25 - 29 May 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Abu Dhabi - UAE,"$ 5,950",01 - 05 Jun 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Barcelona - Spain,"$ 5,950",24 - 28 Aug 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",23 - 27 Nov 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Online,"$ 3,950",08 - 12 Jun 2026
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,Online,"$ 3,950",12 - 16 Oct 2026
Mini MBA in Digital Transformation in Procurement and Supply Chain,Navigating Disruption with Innovative Strategies,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
Mini MBA in Digital Transformation in Procurement and Supply Chain,Navigating Disruption with Innovative Strategies,London - UK,"$ 5,950",13 - 17 Jul 2026
E-Procurement,The digital Transformation in Procurement,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
E-Procurement,The digital Transformation in Procurement,Berlin - Germany,"$ 5,950",06 - 10 Apr 2026
E-Procurement,The digital Transformation in Procurement,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
E-Procurement,The digital Transformation in Procurement,Singapore City - Singapore,"$ 5,950",13 - 17 Jul 2026
E-Procurement,The digital Transformation in Procurement,London - UK,"$ 5,950",19 - 23 Oct 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Singapore City - Singapore,"$ 5,950",22 - 26 Dec 2025
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",London - UK,"$ 5,950",13 - 17 Jul 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",London - UK,"$ 5,950",31 Aug - 04 Sep 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Singapore City - Singapore,"$ 5,950",21 - 25 Dec 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$ 3,950",30 Mar - 03 Apr 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$ 3,950",13 - 17 Jul 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,London - UK,"$ 5,950",01 - 05 Dec 2025
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,London - UK,"$ 5,950",24 - 28 Aug 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Lisbon - Portugal,"$ 5,950",05 - 09 Oct 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Online,"$ 3,950",01 - 05 Dec 2025
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Online,"$ 3,950",13 - 17 Jul 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Online,"$ 3,950",30 Nov - 04 Dec 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,London - UK,"$ 5,950",03 - 07 Nov 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Milan - Italy,"$ 5,950",15 - 19 Dec 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Riyadh - Saudi Arabia,"$ 5,950",21 - 25 Dec 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Tokyo - Japan,"$ 6,950",02 - 06 Feb 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Amsterdam - The Netherlands,"$ 5,950",06 - 10 Apr 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Amsterdam - The Netherlands,"$ 5,950",18 - 22 May 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,London - UK,"$ 5,950",13 - 17 Jul 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Riyadh - Saudi Arabia,"$ 5,950",17 - 21 Aug 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,New York - USA,"$ 7,950",12 - 16 Oct 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,London - UK,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Milan - Italy,"$ 5,950",14 - 18 Dec 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$ 3,950",21 - 25 Dec 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$ 3,950",18 - 22 May 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$ 3,950",21 - 25 Sep 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Singapore City - Singapore,"$ 5,950",22 - 26 Dec 2025
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",London - UK,"$ 5,950",13 - 17 Jul 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",London - UK,"$ 5,950",31 Aug - 04 Sep 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Singapore City - Singapore,"$ 5,950",21 - 25 Dec 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$ 3,950",30 Mar - 03 Apr 2026
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$ 3,950",13 - 17 Jul 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,London - UK,"$ 5,950",01 - 05 Dec 2025
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,London - UK,"$ 5,950",24 - 28 Aug 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Lisbon - Portugal,"$ 5,950",05 - 09 Oct 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Online,"$ 3,950",01 - 05 Dec 2025
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Online,"$ 3,950",13 - 17 Jul 2026
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Online,"$ 3,950",30 Nov - 04 Dec 2026
Introduction to Army Logistics and Supply Chain,Ensuring Operational Readiness through Efficient Logistics,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
Introduction to Army Logistics and Supply Chain,Ensuring Operational Readiness through Efficient Logistics,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Barcelona - Spain,"$ 5,950",18 - 22 May 2026
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Barcelona - Spain,"$ 5,950",14 - 18 Sep 2026
