Main_Title,Sub_Title,Venue,Fees,Date,Links
The Complete Strategic & Leadership Insights,Enabling Leaders to Gain Insights for Setting Direction and Developing Strategy that is Aligned Throughout the Organisation,Online,"$7,900",14 - 25 Sep 2026,https://glomacs.com/training-course/the-complete-strategic-leadership-insights
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Vienna,"$15,000",14 - 25 Sep 2026,https://glomacs.com/training-course/the-strategic-leader
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-awareness-and-business-acumen
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Dubai,"$7,500",21 - 25 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Strategies for Running Effective Board Meeting,Leveraging the Collective Experience of Members of the Board,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategies-for-running-effective-board-meeting
Strategic Management in Upstream Oil and Gas,Managing Business Goals within Complex Environment of Exploration & Development,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategic-management-in-upstream-oil-and-gas
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
Certificate in Strategic Project Management,Delivering Projects Successfully and Achieving Strategic Goals,Barcelona,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/certificate-in-strategic-project-management
Strategies for Running Effective Board Meeting,Leveraging the Collective Experience of Members of the Board,Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategies-for-running-effective-board-meeting
Strategic Planning and Project Management Reviews,Business Strategic Planning and Implementation,Istanbul,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategic-planning-and-project-management-reviews
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Lisbon,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/corporate-social-responsibility
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Lisbon,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Amsterdam,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-awareness-and-business-acumen
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/advanced-strategy-for-directors
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Dubai,"$7,500",21 - 25 Sep 2026,https://glomacs.com/training-course/strategy-strategic-planning
The Oxford Advanced Strategy and Leadership Professional,Developing The Knowledge and Skills For The Next Generation of Executive Leadership,London,"$11,900",21 Sep - 02 Oct 2026,https://glomacs.com/training-course/the-oxford-advanced-strategy-and-leadership-professional
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Dubai,"$15,000",21 Sep - 02 Oct 2026,https://glomacs.com/training-course/the-strategic-leader
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,Amsterdam,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Paris,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/strategic-hr-business-partner
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Lisbon,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Strategic Quality Management: A Roadmap to Organizational Brilliance,Putting Quality at the Centre of Your Organizations Strategy,London,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/strategic-quality-management-a-roadmap-to-organizational-brilliance
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Lisbon,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
The Strategic Public Manager,Improving Managerial Competencies and Strategic Public Vision,Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/the-strategic-public-manager
Analytics and Artificial Intelligence (AI) for Strategic Management,Leveraging Analytics & AI for Smarter Decisions,Online,"$3,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/analytics-and-ai-for-strategic-management
Disruptive Innovation,Managing Radical Change for High Growth,London,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/disruptive-innovation-managing-radical-change-for-high-growth
HR as a Strategic Partner,Managing the Risks of a Changing Workforce,Online,"$3,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-as-a-strategic-partner
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Barcelona,"$7,500",05 - 09 Oct 2026,https://glomacs.com/training-course/strategy-strategic-planning
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-awareness-and-business-acumen
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Barcelona,"$7,500",05 - 09 Oct 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,Online,"$3,950",05 - 09 Oct 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Strategic Storytelling for Business Impact,Harnessing the Power of Narrative to Drive Business Engagement and Influence,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/strategic-storytelling-for-business-impact
Strategic Thinking and Planning for Optimum Success,Enhance Strategic Thinking and Planning Capabilities for Better Decisions Making,Vienna,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/strategic-thinking-and-planning-for-optimum-success
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,Houston,"$7,950",05 - 09 Oct 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
Business Improvement & Quality Techniques,Implementing Recognized Best Practices that Give Maximum Impact on Business Objectives,London,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/business-improvement-and-quality-techniques
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,London,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/masterclass-on-emerging-technologies-in-procurement-and-supply
HR as a Strategic Partner,Managing the Risks of a Changing Workforce,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/hr-as-a-strategic-partner
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Barcelona,"$15,000",05 - 16 Oct 2026,https://glomacs.com/training-course/the-strategic-leader
The Complete Strategic & Leadership Insights,Enabling Leaders to Gain Insights for Setting Direction and Developing Strategy that is Aligned Throughout the Organisation,Vienna,"$11,900",05 - 16 Oct 2026,https://glomacs.com/training-course/the-complete-strategic-leadership-insights
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Accra,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/esg-corporate-strategy
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Professional Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Amsterdam,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/advanced-strategy-for-directors
Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/certificate-in-strategy-1
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategy-strategic-planning
Strategic Planning & Competitive Analysis for Supply Chain,Aligning Supply Chain Strategy with Competitive Business Advantage,London,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategic-planning-competitive-analysis-for-supply-chain
Strategic Mastery through PESTLE and SWOT Analysis,Unlocking Strategic Foresight through Proven Analytical Frameworks,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategic-mastery-through-pestle-and-swot-analysis
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/esg-corporate-strategy
"Strategic Management, Monitoring and Planning for Government and Public Sector",Upgrade your Organization Management to the International Standards,London,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategic-management-monitoring-and-planning-for-government-and-public-sector
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,Houston,"$7,950",12 - 16 Oct 2026,https://glomacs.com/training-course/certificate-in-strategic-management-in-the-oil-and-gas-business
Strategic Workforce Planning Masterclass,Optimized Talent Management Planning,Los Angeles,"$7,950",12 - 16 Oct 2026,https://glomacs.com/training-course/strategic-workforce-planning-masterclass
