Main_Title,Sub_Title,Venue,Fees,Date
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,New York - USA,"$ 7,950",28 Sep - 02 Oct 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",02 - 06 Nov 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Paris - France,"$ 5,950",07 - 11 Dec 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Online,"$ 3,950",03 - 07 Nov 2025
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Online,"$ 3,950",02 - 06 Nov 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Prague - Czech Republic,"$ 15,000",03 - 14 Nov 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Abu Dhabi - UAE,"$ 15,000",24 Nov - 05 Dec 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",01 - 12 Dec 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",18 - 29 May 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",06 - 17 Jul 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",New York - USA,"$ 15,900",07 - 18 Sep 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Vienna - Austria,"$ 15,000",14 - 25 Sep 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Dubai - UAE,"$ 15,000",21 Sep - 02 Oct 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Barcelona - Spain,"$ 15,000",05 - 16 Oct 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Prague - Czech Republic,"$ 15,000",02 - 13 Nov 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Abu Dhabi - UAE,"$ 15,000",23 Nov - 04 Dec 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",30 Nov - 11 Dec 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",03 - 07 Nov 2025
The Senior Level Leadership Program,Leadership for Executives,Geneva - Switzerland,"$ 7,000",24 - 28 Nov 2025
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",29 Dec - 02 Jan 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",13 - 17 Apr 2026
The Senior Level Leadership Program,Leadership for Executives,Nice - France,"$ 7,000",25 - 29 May 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",06 - 10 Jul 2026
The Senior Level Leadership Program,Leadership for Executives,Munich - Germany,"$ 7,000",31 Aug - 04 Sep 2026
The Senior Level Leadership Program,Leadership for Executives,Amsterdam - The Netherlands,"$ 7,000",12 - 16 Oct 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",02 - 06 Nov 2026
The Senior Level Leadership Program,Leadership for Executives,Geneva - Switzerland,"$ 7,000",23 - 27 Nov 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",28 Dec - 01 Jan 2027
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",10 - 14 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",08 - 12 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",29 Dec - 02 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",19 - 23 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",13 - 17 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",25 - 29 May 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Barcelona - Spain,"$ 5,950",29 Jun - 03 Jul 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",17 - 21 Aug 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,New York - USA,"$ 7,950",14 - 18 Sep 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",09 - 13 Nov 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",07 - 11 Dec 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",28 Dec - 01 Jan 2027
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",03 - 07 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",09 - 13 Feb 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",02 - 06 Nov 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",03 - 14 Nov 2025
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Geneva - Switzerland,"$ 14,000",24 Nov - 05 Dec 2025
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",13 - 24 Apr 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Nice - France,"$ 14,000",25 May - 05 Jun 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",06 - 17 Jul 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Munich - Germany,"$ 14,000",31 Aug - 11 Sep 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Amsterdam - The Netherlands,"$ 14,000",12 - 23 Oct 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",02 - 13 Nov 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Geneva - Switzerland,"$ 14,000",23 Nov - 04 Dec 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,London - UK,"$ 11,900",10 - 21 Nov 2025
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Amsterdam - The Netherlands,"$ 11,900",15 - 26 Dec 2025
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,New York - USA,"$ 15,900",12 - 23 Jan 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Paris - France,"$ 11,900",23 Mar - 03 Apr 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Miami - USA,"$ 15,900",25 May - 05 Jun 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Vienna - Austria,"$ 11,900",03 - 14 Aug 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Barcelona - Spain,"$ 11,900",24 Aug - 04 Sep 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Los Angeles - USA,"$ 15,900",19 - 30 Oct 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,London - UK,"$ 11,900",09 - 20 Nov 2026
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Amsterdam - The Netherlands,"$ 11,900",14 - 25 Dec 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,London - UK,"$ 5,950",03 - 07 Nov 2025
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Milan - Italy,"$ 5,950",22 - 26 Dec 2025
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,London - UK,"$ 5,950",30 Mar - 03 Apr 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Amsterdam - The Netherlands,"$ 5,950",01 - 05 Jun 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,London - UK,"$ 5,950",24 - 28 Aug 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,London - UK,"$ 5,950",02 - 06 Nov 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Milan - Italy,"$ 5,950",21 - 25 Dec 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",10 - 14 Nov 2025
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Geneva - Switzerland,"$ 7,000",01 - 05 Dec 2025
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",29 Dec - 02 Jan 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",05 - 09 Jan 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",20 - 24 Apr 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Dubai - UAE,"$ 7,000",11 - 15 May 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Nice - France,"$ 7,000",01 - 05 Jun 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",13 - 17 Jul 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Munich - Germany,"$ 7,000",07 - 11 Sep 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Amsterdam - The Netherlands,"$ 7,000",19 - 23 Oct 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",09 - 13 Nov 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Geneva - Switzerland,"$ 7,000",30 Nov - 04 Dec 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",28 Dec - 01 Jan 2027
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",10 - 14 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",08 - 12 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",29 Dec - 02 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",19 - 23 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",13 - 17 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",25 - 29 May 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Barcelona - Spain,"$ 5,950",29 Jun - 03 Jul 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",17 - 21 Aug 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,New York - USA,"$ 7,950",14 - 18 Sep 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",09 - 13 Nov 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",07 - 11 Dec 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",28 Dec - 01 Jan 2027
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",03 - 07 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",09 - 13 Feb 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",02 - 06 Nov 2026
